"attestation_id","data_source","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","supply_country","supply_location","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220501_ACT_PL_transaction_1_attestation_773","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_869","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1589,246,"ZL 1.0.0","f055132","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1589 - Filecoin minerID f055132","CN","CN","CN-GD","42","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1589. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f055132","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_774","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_870","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1590,246,"ZL 1.0.0","f056226","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1590 - Filecoin minerID f056226","CN","CN","CN-GD","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1590. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f056226","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_775","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_871","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1591,246,"ZL 1.0.0","f056406","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1591 - Filecoin minerID f056406","CN","CN","CN-JS","2","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1591. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f056406","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_776","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_872","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1592,246,"ZL 1.0.0","f056573","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1592 - Filecoin minerID f056573","CN","CN","CN-SC","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1592. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f056573","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_777","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_873","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1593,246,"ZL 1.0.0","f057127","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1593 - Filecoin minerID f057127","CN","CN","CN-JS","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1593. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f057127","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_778","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_874","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1594,246,"ZL 1.0.0","f057466","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1594 - Filecoin minerID f057466","CN","CN","CN-GD","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1594. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f057466","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_779","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_875","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1595,246,"ZL 1.0.0","f057614","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1595 - Filecoin minerID f057614","CN","CN","CN-XJ","66","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1595. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f057614","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_780","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_876","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1596,246,"ZL 1.0.0","f057618","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1596 - Filecoin minerID f057618","CN","CN","CN-FJ","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1596. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f057618","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_781","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_877","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1597,246,"ZL 1.0.0","f057698","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1597 - Filecoin minerID f057698","CN","CN","CN-XJ","26","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1597. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f057698","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_782","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_878","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1598,246,"ZL 1.0.0","f058000","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1598 - Filecoin minerID f058000","CN","CN","CN-JS","23","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1598. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f058000","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_783","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_879","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1599,246,"ZL 1.0.0","f059788","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1599 - Filecoin minerID f059788","CN","CN","CN-GD","16","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1599. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f059788","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_784","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_880","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1600,246,"ZL 1.0.0","f060072","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1600 - Filecoin minerID f060072","CN","CN","CN-CQ","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1600. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f060072","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_785","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_881","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1601,246,"ZL 1.0.0","f061158","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1601 - Filecoin minerID f061158","CN","CN","CN-HA","1","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1601. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f061158","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_786","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_882","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1602,246,"ZL 1.0.0","f061740","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1602 - Filecoin minerID f061740","CN","CN","CN-XJ","35","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1602. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f061740","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_787","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_883","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1603,246,"ZL 1.0.0","f062334","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1603 - Filecoin minerID f062334","CN","CN","CN-XJ","320","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1603. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f062334","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_788","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_884","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1604,246,"ZL 1.0.0","f062770","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1604 - Filecoin minerID f062770","CN","CN","CN-GX","24","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1604. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f062770","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_789","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_885","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1605,246,"ZL 1.0.0","f062811","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1605 - Filecoin minerID f062811","CN","CN","CN-GX","38","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1605. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f062811","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_790","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_886","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1606,246,"ZL 1.0.0","f062931","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1606 - Filecoin minerID f062931","CN","CN","CN-GX","299","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1606. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f062931","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_791","auto","20220501_ACT_PL_transaction_1_contract_16","20220501_ACT_PL_transaction_1_allocation_887","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",1607,246,"ZL 1.0.0","f062937","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 1607 - Filecoin minerID f062937","CN","CN","CN-GX","187","2021-01-04","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 1607. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f062937","20220510_ACT_PL_transaction_1_delivery_1"
