"allocation_id","UUID","contract_id","minerID","volume_MWh","defaulted","step4_ZL_contract_complete","step5_redemption_data_complete","step6_attestation_info_complete","step7_certificates_matched_to_supply","step8_IPLDrecord_complete","step9_transaction_complete","step10_volta_complete","step11_finalRecord_complete","allocation_cid"
"20220207_SP_PL_transaction_1_allocation_56","5ecc12aa-2826-44d6-af48-215c41861552","20220207_SP_PL_transaction_1_contract_1","f015897",43,0,0,0,0,0,0,0,0,0,"bafyreiaqmhup3kad4gxvknxpyihqjcfutywoflhin2zlspxgwrrr7cxdoi"
"20220207_SP_PL_transaction_1_allocation_57","a67779ea-c24c-48dd-91b1-db23df98a817","20220207_SP_PL_transaction_1_contract_1","f016276",1,0,0,0,0,0,0,0,0,0,"bafyreih7x4wwrw44tpe6mxifhxs4pzqq6e42hqhu2iuupehlstyg6fb53y"
"20220207_SP_PL_transaction_1_allocation_58","ed7ef956-f83e-4f60-a8ac-3a27427fda42","20220207_SP_PL_transaction_1_contract_1","f017665",127,0,0,0,0,0,0,0,0,0,"bafyreigs4rll3cuozbxqn7jxwyoswtgemoppj2lkyrf2trzql5xp2onc7m"
"20220207_SP_PL_transaction_1_allocation_59","6febf6c2-7676-49c0-9aab-64b3f92a5368","20220207_SP_PL_transaction_1_contract_1","f019002",717,0,0,0,0,0,0,0,0,0,"bafyreidotuwammnw7cz4tfn7dycgramzlnycajytvukvqq4v4m4ezoxyce"
"20220207_SP_PL_transaction_1_allocation_60","04978f56-3443-4557-982c-2256cbd342cc","20220207_SP_PL_transaction_1_contract_1","f019240",51,0,0,0,0,0,0,0,0,0,"bafyreihg4l7idsrqo6bflaxhhwdxvhp6kqz7im2lzw2hccjx3c3w5xyrjy"
"20220207_SP_PL_transaction_1_allocation_61","d0db3f62-df68-44c0-8a92-3a2a93420adb","20220207_SP_PL_transaction_1_contract_1","f019362",14,0,0,0,0,0,0,0,0,0,"bafyreibuoixxn2mophvdl4hy4s6ehhzwszjdh6v7fwtq5xkgmosca3ktna"
"20220207_SP_PL_transaction_1_allocation_62","fd3b9758-08fa-4d36-988b-fb298f7329c7","20220207_SP_PL_transaction_1_contract_1","f019638",2,0,0,0,0,0,0,0,0,0,"bafyreiberel5g4k64bpvjngllggbj2lalhviwxteydmumey4x5vvfr35ya"
"20220207_SP_PL_transaction_1_allocation_63","bb2d5dc0-a96f-4aa4-9258-911a9c32c0b2","20220207_SP_PL_transaction_1_contract_1","f020331",544,0,0,0,0,0,0,0,0,0,"bafyreif6ctzfdbf64gdei4rcah6ftrixt2snlaa4mqdxgrm2rf37kw2xdq"
"20220207_SP_PL_transaction_1_allocation_64","3f41eac0-6cdc-46ec-a5ae-c409809cd890","20220207_SP_PL_transaction_1_contract_1","f020398",1,0,0,0,0,0,0,0,0,0,"bafyreihgkxkrjrga2porzjpzqmyo7cyxvlxzpnbgpd72tuv7yyzruap37m"
"20220207_SP_PL_transaction_1_allocation_65","bde575f4-ce8e-4c5b-a861-01eba8b29250","20220207_SP_PL_transaction_1_contract_1","f020436",1,0,0,0,0,0,0,0,0,0,"bafyreigbnz2ythzy2t7tgk3nrw2qd2rq7vat75lyq2x4ytzzzknxx5avhe"
"20220207_SP_PL_transaction_1_allocation_66","45c91f71-8732-4556-96c0-23490a2469b1","20220207_SP_PL_transaction_1_contract_1","f020523",2,0,0,0,0,0,0,0,0,0,"bafyreieydsqisv5nnaqgo7ieewabaq53l2cfopgmy7pvv6fsisn32qo3ga"
"20220207_SP_PL_transaction_1_allocation_67","9cd72899-1a24-4b89-9345-ed6c7e283db1","20220207_SP_PL_transaction_1_contract_1","f020742",277,0,0,0,0,0,0,0,0,0,"bafyreibdxh6jmuxkjtad6764sd375vytg4gqy6qvhz6jmnglgod2qtthga"
"20220207_SP_PL_transaction_1_allocation_68","679e2722-218c-4c7f-8286-42e795c5587d","20220207_SP_PL_transaction_1_contract_1","f021444",2,0,0,0,0,0,0,0,0,0,"bafyreiazxhtedsxcyejo7kapbteobskeb2glklhugahvi7xkhyh32d5oga"
"20220207_SP_PL_transaction_1_allocation_69","c3e40546-a9a5-430e-92b9-2d6aeaa7f856","20220207_SP_PL_transaction_1_contract_1","f021525",909,0,0,0,0,0,0,0,0,0,"bafyreicefnz7al63c4zuueg2fma4aw3mm6meszbbpr2n7qoqm3ep7kap6i"
"20220207_SP_PL_transaction_1_allocation_70","aef59b74-baba-443c-be2f-b641c4529c96","20220207_SP_PL_transaction_1_contract_1","f021532",72,0,0,0,0,0,0,0,0,0,"bafyreif5tbolofed2ksqbyppdvayoy6ccujhl67yrd4but2fbd2pffypom"
"20220207_SP_PL_transaction_1_allocation_71","5b74269e-a815-4db5-b887-93e536334213","20220207_SP_PL_transaction_1_contract_1","f021961",461,0,0,0,0,0,0,0,0,0,"bafyreie7dyfq3w67arnemy2kdbsgz5awtlh23mqmwfipzuyl4qnmmptq3e"
"20220207_SP_PL_transaction_1_allocation_72","a6489de8-fbfe-4860-a8c9-5968af164cc4","20220207_SP_PL_transaction_1_contract_1","f022111",65,0,0,0,0,0,0,0,0,0,"bafyreibyu7lplc6hlxwwfdn3lnkptpap6q7i5b4tsugxqztdrhxpr3aq4q"
"20220207_SP_PL_transaction_1_allocation_73","7f19a25b-0846-4796-b2a0-a32b76dd8650","20220207_SP_PL_transaction_1_contract_1","f022227",41,0,0,0,0,0,0,0,0,0,"bafyreifcn4jt6m4tro7ohg2mnnm37in6qqncfgqn73inimahlqcbgk5ly4"
"20220207_SP_PL_transaction_1_allocation_74","6633b0ab-0ebe-488c-b67d-a59df029dc5f","20220207_SP_PL_transaction_1_contract_1","f022289",53,0,0,0,0,0,0,0,0,0,"bafyreifdyhozrhdeib5ded5s2m4nst5fxvenj3j5gd7qdbzp7vnlw7aycm"
"20220207_SP_PL_transaction_1_allocation_75","400b3a9b-8b9c-48f6-99ed-6d9c5c7c0173","20220207_SP_PL_transaction_1_contract_1","f022308",35,0,0,0,0,0,0,0,0,0,"bafyreicpq6v23gvzs573qiivamipx6jhnlgpl4aicjeq4p5mg5loblwtka"
"20220207_SP_PL_transaction_1_allocation_76","311ab28f-575d-4eb1-bed3-33b3fb1f31bb","20220207_SP_PL_transaction_1_contract_1","f022399",17,0,0,0,0,0,0,0,0,0,"bafyreidtw7rku6ki6y2t7h5tu7bhakisvfae77uri62hupj5abzs3ec45e"
"20220207_SP_PL_transaction_1_allocation_77","c21d7a34-6b2e-421d-b76f-058b768ede98","20220207_SP_PL_transaction_1_contract_1","f022566",13,0,0,0,0,0,0,0,0,0,"bafyreicmdeic2ehlwe4jcqes2kfa2m64f7uxn4touooxj7yh7qv7my3jo4"
"20220207_SP_PL_transaction_1_allocation_78","e5f0a3af-104e-43c6-afb4-5782258c7e5b","20220207_SP_PL_transaction_1_contract_1","f022687",2,0,0,0,0,0,0,0,0,0,"bafyreie5v3dszydccrzyy7zljlps3bdkwz5w6l5sjhamq36hyr7rz73o3m"
"20220207_SP_PL_transaction_1_allocation_79","3346c5d5-55b9-401a-8bc7-02ca6c7ee30a","20220207_SP_PL_transaction_1_contract_1","f022748",132,0,0,0,0,0,0,0,0,0,"bafyreif5qxgedxnxesuqeiixxkb5pybjswydpzxoaqkhj6c6vbd7ezglda"
"20220207_SP_PL_transaction_1_allocation_80","b06ad2ec-9da8-479c-9494-23806d1781ee","20220207_SP_PL_transaction_1_contract_1","f022832",90,0,0,0,0,0,0,0,0,0,"bafyreifhkbldsmteoxbjfsgirfabhiyz2f6wonbmoe6bycu54dvp5u2j3i"
"20220207_SP_PL_transaction_1_allocation_81","d93bfe0a-9ae6-4a27-823b-543ed577fa82","20220207_SP_PL_transaction_1_contract_1","f022853",200,0,0,0,0,0,0,0,0,0,"bafyreibzkhd3ev4pnu7t64xgjajb2b67mdermtitdmwccbgud5lg3vf7lu"
"20220207_SP_PL_transaction_1_allocation_82","533ade30-6341-4ede-aaaf-418481220e20","20220207_SP_PL_transaction_1_contract_1","f023152",215,0,0,0,0,0,0,0,0,0,"bafyreicxbxhm47svlabbulslwdbnsqxcxidrftudjsectbvedezeieunau"
"20220207_SP_PL_transaction_1_allocation_83","9bb46103-bacf-44ac-82df-eb7391411830","20220207_SP_PL_transaction_1_contract_1","f023179",8,0,0,0,0,0,0,0,0,0,"bafyreihg7ipqbxehlrcg4xmz3x425vxpcxf43yparrouvuaqzveu73quha"
"20220207_SP_PL_transaction_1_allocation_84","6fdbf896-504d-462f-944d-c0b7db222472","20220207_SP_PL_transaction_1_contract_1","f023198",1006,0,0,0,0,0,0,0,0,0,"bafyreifsz7rspepasi64ijc5fdpw7qv2mza7bjqmue7lsqph4td64of6ye"
"20220207_SP_PL_transaction_1_allocation_85","7ea13677-e174-4886-9d91-1479cc7e3ee4","20220207_SP_PL_transaction_1_contract_1","f023200",162,0,0,0,0,0,0,0,0,0,"bafyreidkhosjslcr7ubugkq7ujtw2edef52ilkclapyloxi2yxxuz7unlm"
"20220207_SP_PL_transaction_1_allocation_86","a9911a20-22ab-4297-b085-28139518a233","20220207_SP_PL_transaction_1_contract_1","f023462",5,0,0,0,0,0,0,0,0,0,"bafyreifextrmk6skuurm6sqc7ujzbe2mavq7r2h647tnjpusws4maskyci"
"20220207_SP_PL_transaction_1_allocation_87","d2fb6725-f76d-4cb5-8a68-11a79b123776","20220207_SP_PL_transaction_1_contract_1","f023534",4,0,0,0,0,0,0,0,0,0,"bafyreib5xscosektfq5igusn34kplswah5v6cxef7uee72ozmdp4hcikbi"
"20220207_SP_PL_transaction_1_allocation_88","6d979faa-69c1-447e-aff0-0686e423e3d3","20220207_SP_PL_transaction_1_contract_1","f023565",1412,0,0,0,0,0,0,0,0,0,"bafyreiccwjtbkxiqmmekd6j3rlrnxkgmxxl2krrad4cgpgj7bpd6dfwnqm"
