"transaction","contract_id","reportingStart","reportingEnd","country","region","contract_volume_MWh","allocation_id","minerID","miner locations","allocation_volume_MWh","energy_use"
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_123","2021-04-01","2021-04-30","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_123","f022142","",1,0.209203034029056
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_124","2021-04-01","2021-04-30","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_124","f0728347","",1,0.058346762421599994
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_125","2021-05-01","2021-05-31","US","NPCC",8,"20211115_3D_PL_transaction_1_allocation_125","f022142","",8,3.882622365958656
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_126","2021-05-01","2021-05-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_126","f0728347","",1,0.032770157289983996
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_127","2021-06-01","2021-06-30","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_127","f01045784","",1,0.00047698498022399996
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_128","2021-06-01","2021-06-30","US","NPCC",8,"20211115_3D_PL_transaction_1_allocation_128","f022142","",8,4.165751119809216
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_129","2021-06-01","2021-06-30","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_129","f0728347","",1,0.031713055441920004
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_130","2021-07-01","2021-07-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_130","f01045784","",1,0.001340714539008
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_131","2021-07-01","2021-07-31","US","NPCC",9,"20211115_3D_PL_transaction_1_allocation_131","f022142","",9,8.229205563485952
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_132","2021-07-01","2021-07-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_132","f0728347","",1,0.032770157289983996
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_133","2021-08-01","2021-08-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_133","f01045784","",1,0.003506484178944
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_134","2021-08-01","2021-08-31","US","NPCC",9,"20211115_3D_PL_transaction_1_allocation_134","f022142","",9,3.461869669930752
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_135","2021-03-01","2021-03-31","DK",,5,"20211115_3D_PL_transaction_1_allocation_135","f02576","",5,1.70352187686144
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_136","2021-07-01","2021-07-31","DK",,3,"20211115_3D_PL_transaction_1_allocation_136","f02576","",3,2.159736424510464
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_137","2021-08-01","2021-08-31","DK",,4,"20211115_3D_PL_transaction_1_allocation_137","f02576","",4,2.1679740840337924
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_138","2020-07-01","2021-03-31","DK",,2,"20211115_3D_PL_transaction_1_allocation_138","f02576","",2,12.016246842211872
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_139","2020-07-01","2021-03-31","DK",,3,"20211115_3D_PL_transaction_1_allocation_139","f02576","",3,12.016246842211872
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_140","2020-07-01","2021-03-31","DK",,3,"20211115_3D_PL_transaction_1_allocation_140","f02576","",3,12.016246842211872
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_141","2021-01-01","2021-01-31","DK",,4,"20211115_3D_PL_transaction_1_allocation_141","f02576","",4,3.305968444258272
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_142","2021-02-01","2021-02-28","DK",,3,"20211115_3D_PL_transaction_1_allocation_142","f02576","",3,2.300645023552992
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_143","2020-07-01","2021-03-31","US","WECC",11,"20211115_3D_PL_transaction_1_allocation_143","f066596","",11,154.62226004303582
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_144","2021-04-01","2021-04-30","US","WECC",1,"20211115_3D_PL_transaction_1_allocation_144","f0678914","",1,0.083787632166336
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_145","2021-05-01","2021-05-31","US","WECC",1,"20211115_3D_PL_transaction_1_allocation_145","f0678914","",1,0.043109129023488
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_146","2021-07-01","2021-07-31","US","WECC",6,"20211115_3D_PL_transaction_1_allocation_146","f0678914","",6,1.4260561760102402
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_147","2021-04-01","2021-04-30","DK",,4,"20211115_3D_PL_transaction_1_allocation_147","f02576","",4,2.188019520711936
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_148","2021-05-01","2021-05-31","DK",,3,"20211115_3D_PL_transaction_1_allocation_148","f02576","",3,1.957867690425024
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_149","2021-06-01","2021-06-30","DK",,4,"20211115_3D_PL_transaction_1_allocation_149","f02576","",4,4.011468213458881
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_150","2021-08-01","2021-08-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_150","f0728347","",1,0.032770157289983996
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_151","2020-07-01","2021-03-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_151","f022142","",1,0.89590608973728
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_152","2020-07-01","2021-03-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_152","f022142","",1,0.89590608973728
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_153","2020-07-01","2021-03-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_153","f022142","",1,0.89590608973728
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_154","2020-07-01","2021-03-31","US","NPCC",1,"20211115_3D_PL_transaction_1_allocation_154","f022142","",1,0.89590608973728
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_155","2021-05-01","2021-05-31","US","WECC",7,"20211115_3D_PL_transaction_1_allocation_155","f0763337","",7,0.184064636422656
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_156","2021-06-01","2021-06-30","US","WECC",31,"20211115_3D_PL_transaction_1_allocation_156","f0763337","",31,1.939292014731264
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_157","2021-05-01","2021-05-31","US","WECC",3,"20211115_3D_PL_transaction_1_allocation_157","f0828066","",3,0.028490183953919997
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_158","2021-06-01","2021-06-30","US","WECC",14,"20211115_3D_PL_transaction_1_allocation_158","f0828066","",14,1.068910449196032
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_159","2021-07-01","2021-07-31","US","WECC",2,"20211115_3D_PL_transaction_1_allocation_159","f0828066","",2,1.5889529924997121
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_160","2021-08-01","2021-08-31","US","WECC",2,"20211115_3D_PL_transaction_1_allocation_160","f0828066","",2,1.53034829736192
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_161","2020-07-01","2021-03-31","CA",,1,"20211115_3D_PL_transaction_1_allocation_161","f098770","",1,3.737490268925088
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_162","2021-01-01","2021-01-31","CA",,3,"20211115_3D_PL_transaction_1_allocation_162","f098770","",3,0.136507944745728
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_163","2021-02-01","2021-02-28","CA",,5,"20211115_3D_PL_transaction_1_allocation_163","f098770","",5,1.9124749430280001
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_164","2021-03-01","2021-03-31","CA",,5,"20211115_3D_PL_transaction_1_allocation_164","f098770","",5,0.977860338617664
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_165","2021-04-01","2021-04-30","CA",,4,"20211115_3D_PL_transaction_1_allocation_165","f098770","",4,1.0773543724945922
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_166","2021-05-01","2021-05-31","CA",,3,"20211115_3D_PL_transaction_1_allocation_166","f098770","",3,2.246541883124352
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_167","2021-06-01","2021-06-30","CA",,2,"20211115_3D_PL_transaction_1_allocation_167","f098770","",2,1.39846839607296
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_168","2021-07-01","2021-07-31","CA",,2,"20211115_3D_PL_transaction_1_allocation_168","f098770","",2,1.879651766476416
"20211115_3D_PL_transaction_1","20211115_3D_PL_transaction_1_contract_169","2021-08-01","2021-08-31","CA",,2,"20211115_3D_PL_transaction_1_allocation_169","f098770","",2,1.463196547037952
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_1","f01152","",16,0.436131861242112
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_2","f01155","",200,129.32072063588504
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_3","f01241","",212,135.00388742538837
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_4","f01272","",1052,638.6260120896336
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_5","f01279","",21,11.15541506412864
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_6","f01280","",303,187.12435227135595
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_7","f01287","",107,65.94542348312557
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_8","f01289","",148,94.34264652898675
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_9","f01314","",158,104.00654714057661
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_10","f01782","",1797,1172.2163360179388
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_11","f02299","",7,1.774345451975424
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_12","f02381","",7,3.734096254912512
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_13","f02399","",168,103.86478349815184
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_14","f02405","",71,44.850737755465126
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_15","f02416","",884,544.8855792411265
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_16","f02417","",100,63.20687263371518
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_17","f02419","",338,228.2222937485397
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_18","f02422","",532,351.0078072119189
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_19","f02492","",59,25.376273667858335
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_20","f02625","",127,73.83717265106685
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_21","f02723","",207,124.78792625083835
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_22","f02725","",9,4.27662154971648
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_23","f02838","",305,189.23815450449843
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_24","f03134","",72,42.6463016514583
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_25","f03144","",197,127.0864596645689
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_26","f03249","",29,17.903270271101185
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_27","f03328","",249,164.26729457537692
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_28","f03345","",11,6.551466052292352
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_29","f03358","",8,4.179303722264832
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_30","f03363","",37,23.078235019382785
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_31","f03364","",69,40.30222384949424
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_32","f03482","",134,80.89630618730544
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_33","f04443","",1,0.433850068228608
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_34","f05664","",10,6.02264916763968
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_35","f07945","",8,3.997559553313536
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_36","f07969","",8,4.7594721560486395
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_37","f07998","",3,1.585343376433152
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_38","f08019","",18,11.284832949288191
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_39","f08094","",76,39.323643771090794
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_40","f08148","",108,67.4979987165634
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_41","f08157","",40,25.519830612345025
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_42","f08242","",3,0.690326181243648
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_43","f09002","",441,127.42596137856312
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_44","f09620","",119,46.53402500213647
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_45","f09693","",134,80.9918526440155
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_46","f010399","",30,17.520398854474177
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_47","f010400","",465,310.59969031592055
"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_1","2021-04-01","2021-06-30","CN",,19546,"20220207_SP_PL_transaction_1_allocation_48","f010507","",13,4.9741882772412485
